category	pos_base	pos_sub	city	city_scale	city_civilization	city_strength	city_prosperity	cost	revenue	scale	demand_num	demand_freshness	demand_complexity	demand_fading	supply_num	supply_freshness	supply_concentration	interaction	social_network
6831826690941929532	cacoph	vielois	stanois	4.019243726321761	2.774505723318303	2.3506551141483207	0.33851029634193547	3.9699623200511702	5.209782721002862	4.0	1.895289074777483	0.6351489523872873	0.3799489622552249	0.5469513759619475	1.8619083597808443	0.7615941559557649	0.7330905687531695	0.0	1.4790929055013489
17076265419232286883	cacoph	muumois	stanois	3.9867508277699355	2.77846791512819	2.3654495781572877	0.33851029634193547	5.062030071711066	10.180055501957682	6.0	1.962683351490694	0.3799489622552249	0.42562819723499473	0.3439384189172945	1.8867012568546284	0.7615941559557649	0.6062623090162792	0.0	1.3226921454857246
13140286811242246327	cacoph	beteke	stanois	4.006241197980986	2.776243373068827	2.3821807002553204	0.33851029634193547	4.538233074064744	9.686203889588288		1.9823448025373858	0.39411856793081457		0.5507914664054884	1.835182101551824				
6945792239986313316	cacoph	frangi	stanois	4.001560374546704	2.759621679619354	2.3814749305388974	0.33851029634193547	5.748104546497027	10.95076826526297	1.0	1.9536002591464778	0.2186350836871213	0.2913126124515909	0.5225260862776212	1.8612916234349255	0.0	0.7871843950867758	0.0	1.318460873869825
3574294946383121649	cacoph	copace	stanois	4.039387986565181	2.7636453345847496	2.3600913684243947	0.33851029634193547	6.39826562557699	11.182280174256572	3.0	2.0882710489049323	0.3329601752550542	0.366708940375566	0.09392270225889847	1.906568820278118	0.5827829453479101	0.6553401340209271	0.0	1.2995796538432687
6405906790511805651	cacoph	flatois	stanois	4.0225478011636575	2.7661208084806406	2.3679896614931035	0.33851029634193547	4.431725387572118	8.300911828418052		2.012885737988283	0.3799489622552249		0.20251032968528374	1.9097827556053497	0.0			
16575771005073636506	cacoph	bedlois	stanois	4.032393106486694	2.750791226802831	2.383724501125466	0.33851029634193547	5.444239039272082	9.837086609189111	2.0	2.042517125087376	0.305694794918543	0.3363755443363322	0.13329279910800063	1.8852424236152827	0.0	0.5376086368100069	0.71703876874075	1.352164801530262
15119988352952731840	cacoph	zelfois	stanois	4.0425720968496455	2.781056728032638	2.3750561248148645	0.33851029634193547	4.763989903049598	11.903494950756203	7.0	2.0142546078068833	0.3027097293321085	0.3027097293321085	0.552912010767399	1.9612195443036953	0.4041267397578591	0.4180281308871899	0.48404747752094296	1.3394097690378295
16117962341669526604	cacoph	haberd	stanois	4.04403499263526	2.769425992106422	2.3531530575854824	0.33851029634193547	4.651940194507154	9.341030576397882	2.0	1.9755679424491082	0.26616073850966504	0.39411856793081457	0.5461085362550845	1.926152387200366	0.0	0.5024795291721266	0.0	1.338971233878306
3444790391129725382	cacoph	muckla	stanois	4.047924382344073	2.770062636084283	2.367113118335296	0.33851029634193547	4.821910364042422	7.400160832906677		1.906715930051017	0.197375320224904		0.3540417227821373	1.835182101551824				
